A10	11	ALLAINVILLE	A4	-	BEAUMONT	62,00	94,50	152,90	198,70	34,00
A10	11	ALLAINVILLE	A6	24	BEAUNE NORD	45,30	70,40	114,60	148,40	25,10
A10	11	ALLAINVILLE	A6	24.1	BEAUNE SUD	46,60	71,90	117,10	152,50	25,70
A10	11	ALLAINVILLE	A39	10	BEAUPONT	58,00	90,30	146,70	193,30	33,00
A10	11	ALLAINVILLE	A39	8	BEAUREPAIRE	55,90	86,80	141,00	186,30	31,20
A10	11	ALLAINVILLE	A40	10	BELLEGARDE	67,40	104,90	168,40	223,70	38,50
A10	11	ALLAINVILLE	A6	30	BELLEVILLE SUR SAONE	56,00	86,70	139,60	183,90	31,20
A10	11	ALLAINVILLE	A391	-	BERSAILLIN	54,50	83,70	137,40	180,20	30,40
A10	11	ALLAINVILLE	A36	4.1	BESANCON EST	55,00	86,20	139,80	184,60	31,00
A10	11	ALLAINVILLE	A36	4	BESANCON NORD	55,00	85,10	138,20	181,70	30,60
A10	11	ALLAINVILLE	A36	3	BESANCON OUEST	55,00	84,50	137,70	180,60	30,50
A10	11	ALLAINVILLE	A42	-	BEYNOST	63,90	99,40	159,00	210,70	36,70
A10	11	ALLAINVILLE	A6	23	BIERRE-LES-SEMUR	39,00	59,60	98,50	127,20	21,20
A10	11	ALLAINVILLE	A85	11	BLERE	24,70	40,50	63,40	77,70	15,00
A10	11	ALLAINVILLE	A10	17	BLOIS	14,10	22,90	36,90	46,20	9,00
A10	11	ALLAINVILLE	A40	5	BOURG NORD	56,20	87,20	139,80	184,60	31,60
A10	11	ALLAINVILLE	A40	7	BOURG SUD	57,50	89,50	143,90	189,80	33,00
A10	11	ALLAINVILLE	A71	7	BOURGES	21,80	34,60	52,70	69,70	12,80
A10	11	ALLAINVILLE	A31	9	BULGNEVILLE	49,60	76,60	123,80	163,10	27,30
A10	11	ALLAINVILLE	A6	25.2	CHALON CENTRE	49,00	76,00	122,10	159,80	27,00
A10	11	ALLAINVILLE	A6	25.1	CHALON NORD	49,00	76,00	122,10	159,80	27,00
A10	11	ALLAINVILLE	A6	26	CHALON SUD	49,00	76,00	122,10	159,80	27,00
A10	11	ALLAINVILLE	A4	27	CHALONS - LA VEUVE	48,10	73,40	121,50	155,50	26,40
A10	11	ALLAINVILLE	A26	22	CHARMONT	40,10	61,70	101,30	131,10	21,70
A10	11	ALLAINVILLE	A10	18	CHATEAU-RENAULT	16,00	25,10	41,80	54,10	10,40
A10	11	ALLAINVILLE	A4	20	CHATEAU-THIERRY	57,00	86,30	140,00	183,20	31,50
A10	11	ALLAINVILLE	A31	10	CHATENOIS	50,20	77,30	125,50	165,10	27,90
A10	11	ALLAINVILLE	A5	16	CHATILLON-LABORDE	36,00	55,40	90,90	116,70	19,50
A10	11	ALLAINVILLE	A5	24	CHAUMONT-SEMOUTIERS	42,60	65,60	107,60	140,00	23,20
A10	11	ALLAINVILLE	A39	6	CHOISEY	51,30	79,30	128,90	169,00	28,40
A10	11	ALLAINVILLE	A71	-	CLERMONT	40,40	62,90	99,10	134,60	23,70
A10	11	ALLAINVILLE	A4	29.1	CLERMONT EN ARGONNE	51,50	80,10	130,00	168,30	28,90
A10	11	ALLAINVILLE	A31	11	COLOMBEY-LES-BELLES	52,90	81,20	131,90	174,70	29,10
A10	11	ALLAINVILLE	A71	12.1	COMBRONDE	35,80	55,50	86,50	116,80	20,80
A10	11	ALLAINVILLE	A6	17	COURTENAY	28,30	43,30	72,30	90,60	14,70
A10	11	ALLAINVILLE	A39	-	CRIMOLOIS	50,10	77,00	126,00	164,10	27,90
A10	11	ALLAINVILLE	A79	-	DEUX-CHAISES	32,20	50,90	78,70	106,30	19,00
A10	11	ALLAINVILLE	A311	-	DIJON SUD	49,20	76,40	123,40	161,40	27,10
A10	11	ALLAINVILLE	A31	4	DIJON-ARC SUR TILLE	50,90	78,80	127,20	166,70	28,20
A10	11	ALLAINVILLE	A36	2	DOLE	51,30	79,30	128,90	169,00	28,40
A10	11	ALLAINVILLE	A4	21	DORMANS	54,20	82,70	134,40	174,60	30,20
A10	11	ALLAINVILLE	A89	22	EGLETONS	50,10	77,80	117,20	161,00	29,50
A10	11	ALLAINVILLE	A40	11	ELOISE / ANNECY	68,80	107,40	171,80	228,60	39,50
A10	11	ALLAINVILLE	A4	23	EPERNAY	51,60	78,10	128,20	165,40	28,00
A10	11	ALLAINVILLE	A19	7	ESCRENNES	11,30	18,00	28,30	35,70	6,00
A10	11	ALLAINVILLE	A85	10	ESVRES	25,80	42,30	67,10	83,50	15,80
A10	11	ALLAINVILLE	A40	2	FEILLENS	53,60	83,60	135,00	177,80	30,30
A10	11	ALLAINVILLE	A6	-	FLEURY-EN-BIERE	34,60	53,30	87,30	111,30	18,50
A10	11	ALLAINVILLE	A6	15	FONTAINEBLEAU	32,00	48,90	81,20	102,00	16,90
A10	11	ALLAINVILLE	A19	5	FONTENAY SUR LOING	19,60	31,20	54,30	65,80	10,20
A10	11	ALLAINVILLE	A71	9	FORET DE TRONCAIS	28,10	44,40	67,30	89,80	16,60
A10	11	ALLAINVILLE	A5	17	FORGES	33,60	51,10	84,40	107,90	17,50
A10	11	ALLAINVILLE	A4	32	FRESNES EN WOEVRE	56,70	87,50	141,80	183,60	31,40
A10	11	ALLAINVILLE	A719	-	GANNAT	35,50	55,40	85,60	116,10	20,70
A10	11	ALLAINVILLE	A36	2.1	GENDREY	52,40	81,20	132,40	174,30	29,40
A10	11	ALLAINVILLE	A71	14	GERZAT	37,30	58,60	89,80	120,30	21,90
A10	11	ALLAINVILLE	A10	13.1	GIDY	6,10	10,00	15,90	18,80	3,70
A10	11	ALLAINVILLE	A19	-	GONDREVILLE LA FRANCHE NORD	19,00	28,40	49,10	61,50	9,70
A10	11	ALLAINVILLE	A19	-	GONDREVILLE LA FRANCHE SUD	23,50	35,10	59,80	75,60	12,40
A10	11	ALLAINVILLE	A404	-	GROISSIAT	64,30	100,00	161,10	213,40	36,90
A10	11	ALLAINVILLE	A31	-	GYE	55,20	84,40	136,10	180,10	30,40
A10	11	ALLAINVILLE	A10	12	JANVILLE (ALLAINES)	2,60	4,20	7,00	10,00	1,90
A10	11	ALLAINVILLE	A4	33	JARNY	58,10	90,40	144,60	185,60	32,50
A10	11	ALLAINVILLE	A6	18	JOIGNY	30,00	45,70	75,80	95,60	15,70
A10	11	ALLAINVILLE	A36	6	L'ISLE-SUR-LE-DOUBS	59,40	92,10	148,70	196,50	33,50
A10	11	ALLAINVILLE	A432	-	LA BOISSE	65,40	101,70	163,20	216,40	37,50
A10	11	ALLAINVILLE	A42	5.1	LA BOISSE - MONTLUEL	63,00	97,40	154,10	203,60	35,90
A10	11	ALLAINVILLE	A432	-	LA COTIERE	63,80	98,60	158,40	208,00	36,60
A10	11	ALLAINVILLE	A404	9	LA CROIX-CHALON	62,50	97,20	156,70	207,70	35,60
A10	11	ALLAINVILLE	A71	3	LAMOTTE BEUVRON	13,00	20,90	32,20	41,80	8,00
A10	11	ALLAINVILLE	A31	7	LANGRES NORD	44,70	68,30	110,40	144,90	24,40
A10	11	ALLAINVILLE	A31	6	LANGRES SUD	45,50	69,70	113,20	147,80	25,10
A10	11	ALLAINVILLE	A39	9	LE MIROIR	57,00	88,30	143,50	188,60	32,10
A10	11	ALLAINVILLE	A5	-	LES EPRUNES	37,10	57,60	94,80	122,60	20,40
A10	11	ALLAINVILLE	A6	28	MACON NORD	53,50	82,90	133,00	174,90	29,90
A10	11	ALLAINVILLE	A6	29	MACON SUD	54,40	84,30	135,40	178,10	30,40
A10	11	ALLAINVILLE	A5	22	MAGNANT	39,20	60,10	98,40	127,90	21,20
A10	11	ALLAINVILLE	A89	27	MANZAT	37,30	58,80	89,70	120,90	22,00
A10	11	ALLAINVILLE	A5	18	MAROLLES-SUR-SEINE	33,60	51,10	84,40	107,90	17,50
A10	11	ALLAINVILLE	A10	16	MER	12,20	19,40	30,40	39,60	8,00
A10	11	ALLAINVILLE	A10	15	MEUNG	8,80	13,50	22,90	30,00	5,60
A10	11	ALLAINVILLE	A26	18	MONT CHOISY	45,70	70,50	116,50	150,20	25,30
A10	11	ALLAINVILLE	A31	8	MONTIGNY-LE-ROI	46,40	70,80	115,60	151,80	25,50
A10	11	ALLAINVILLE	A71	10	MONTLUCON	30,50	48,10	73,20	98,90	17,90
A10	11	ALLAINVILLE	A71	11	MONTMARAULT	31,80	50,20	77,60	105,00	18,60
A10	11	ALLAINVILLE	A4	19	MONTREUIL AUX LIONS	59,50	89,80	144,80	186,70	32,70
A10	11	ALLAINVILLE	A6	16	NEMOURS	32,00	48,90	81,20	102,00	16,90
A10	11	ALLAINVILLE	A6	21	NITRY	35,00	53,70	88,40	113,90	18,70
A10	11	ALLAINVILLE	A31	1	NUITS-SAINT-GEORGES	47,50	73,50	119,80	156,30	26,20
A10	11	ALLAINVILLE	A71	2	OLIVET	8,60	14,40	21,30	27,90	5,50
A10	11	ALLAINVILLE	A71	1	ORLEANS CENTRE	7,40	11,90	18,90	25,00	4,80
A10	11	ALLAINVILLE	A10	14	ORLEANS NORD	6,20	10,20	16,00	20,70	3,80
A10	11	ALLAINVILLE	A26	-	ORMES	53,10	80,40	131,10	169,20	28,70
A10	11	ALLAINVILLE	A10	-	PARIS (LA FOLIE BESSIN)	4,00	6,10	9,20	13,40	2,50
A10	11	ALLAINVILLE	A42	7	PEROUGES	61,40	95,30	152,90	201,70	34,80
A10	11	ALLAINVILLE	A42	9	PONT D'AIN	58,90	91,90	148,60	195,50	33,60
A10	11	ALLAINVILLE	A6	-	POUILLY-EN-AUXOIS	42,70	65,90	107,20	140,40	23,10
A10	11	ALLAINVILLE	A4	-	REIMS - TAISSY	51,80	78,70	129,50	166,90	28,20
A10	11	ALLAINVILLE	A4	22	REIMS - TINQUEUX	53,50	81,20	131,70	171,50	29,20
A10	11	ALLAINVILLE	A40	3	REPLONGES	53,60	83,60	135,00	177,80	30,30
A10	11	ALLAINVILLE	A71	13	RIOM	37,20	58,40	89,50	120,10	21,70
A10	11	ALLAINVILLE	A31	8.1	ROBECOURT	48,10	74,40	120,40	158,30	26,60
A10	11	ALLAINVILLE	A85	14	ROMORANTIN	18,60	29,90	45,00	60,30	11,40
A10	11	ALLAINVILLE	A85	12	SAINT AIGNAN SUR CHER	20,90	34,70	54,40	69,90	13,10
A10	11	ALLAINVILLE	A71	8	SAINT AMAND	25,60	40,50	61,60	81,50	15,00
A10	11	ALLAINVILLE	A19	1	SAINT DENIS-LES-SENS	30,70	47,10	77,60	97,70	16,10
A10	11	ALLAINVILLE	A4	28	SAINT ETIENNE AU TEMPLE	47,60	73,70	121,90	158,20	26,50
A10	11	ALLAINVILLE	A40	4	SAINT GENIS	58,10	90,00	143,20	188,20	32,60
A10	11	ALLAINVILLE	A5	15	SAINT GERMAIN-LAXIS	36,00	55,40	90,90	116,70	19,50
A10	11	ALLAINVILLE	A26	17	SAINT GIBRIEN	46,70	71,80	118,20	152,90	25,80
A10	11	ALLAINVILLE	A19	4	SAINT HILAIRE LES ANDRESIS	24,30	37,40	63,00	76,80	12,60
A10	11	ALLAINVILLE	A40	8	SAINT MARTIN-DU-FRESNE	62,20	97,10	155,20	205,90	35,60
A10	11	ALLAINVILLE	A36	-	SAINT MAURICE	64,00	99,30	161,10	214,10	36,70
A10	11	ALLAINVILLE	A5	21	SAINT THIBAULT	36,50	56,20	93,00	120,00	19,90
A10	11	ALLAINVILLE	A4	29	SAINTE MENEHOULD	49,90	77,50	127,80	165,90	28,00
A10	11	ALLAINVILLE	A71	4	SALBRIS	14,60	23,00	37,30	50,40	9,30
A10	11	ALLAINVILLE	A19	3	SAVIGNY SUR CLAIRIS	25,00	37,70	63,90	79,70	13,00
A10	11	ALLAINVILLE	A85	13	SELLES SUR CHER	20,20	32,90	50,20	65,50	12,20
A10	11	ALLAINVILLE	A36	1	SEURRE	48,70	75,60	122,00	160,00	26,90
A10	11	ALLAINVILLE	A39	5	SOIRANS	50,30	77,30	126,90	165,20	28,30
A10	11	ALLAINVILLE	A26	20	SOMMESOUS	43,40	67,10	110,50	142,80	23,80
A10	11	ALLAINVILLE	A89	-	ST GERMAIN LES VERGNES	55,50	86,50	128,80	176,30	32,90
A10	11	ALLAINVILLE	A89	25	ST JULIEN / SANCY	42,20	66,40	101,00	136,10	25,10
A10	11	ALLAINVILLE	A40	9	SYLANS	62,90	98,10	156,80	208,10	36,00
A10	11	ALLAINVILLE	A26	23	THENNELIERES	37,90	58,40	94,70	122,10	20,80
A10	11	ALLAINVILLE	A31	5	TIL CHATEL	48,00	73,20	120,20	158,00	26,40
A10	11	ALLAINVILLE	A5	20	TORVILLIERS	36,00	55,40	91,20	117,00	19,50
A10	11	ALLAINVILLE	A6	27	TOURNUS	50,70	78,50	126,70	165,50	28,20
A10	11	ALLAINVILLE	A10	-	TOURS CENTRE (MONNAIE)	20,90	33,60	52,30	68,60	13,50
A10	11	ALLAINVILLE	A89	21	TULLE EST	53,00	82,40	123,70	167,00	31,10
A10	11	ALLAINVILLE	A89	20	TULLE NORD	53,80	83,80	124,60	172,20	31,50
A10	11	ALLAINVILLE	A6	14	URY	32,80	50,00	82,50	104,20	17,40
A10	11	ALLAINVILLE	A89	24	USSEL EST	45,00	70,90	107,60	145,90	26,40
A10	11	ALLAINVILLE	A89	23	USSEL OUEST	47,20	73,10	111,40	151,70	27,80
A10	11	ALLAINVILLE	A406	-	VAL DE SAONE	60,80	92,60	150,70	199,10	33,90
A10	11	ALLAINVILLE	A26	21	VALLEE DE L'AUBE	41,30	63,80	104,50	135,30	22,50
A10	11	ALLAINVILLE	A26	19	VATRY	44,20	67,80	110,60	144,30	24,00
A10	11	ALLAINVILLE	A85	-	VEIGNE	26,90	44,60	72,10	87,30	16,80
A10	11	ALLAINVILLE	A4	31	VERDUN	56,70	87,50	141,80	183,60	31,40
A10	11	ALLAINVILLE	A71	6	VIERZON EST	17,30	28,10	44,10	57,40	10,80
A10	11	ALLAINVILLE	A71	5	VIERZON NORD	17,20	28,00	42,90	57,20	10,70
A10	11	ALLAINVILLE	A5	23	VILLE SOUS LA FERTE	40,80	62,90	103,60	134,10	22,10
A10	11	ALLAINVILLE	A6	31.1	VILLEFRANCHE NORD	57,00	87,60	142,90	188,00	32,20
A10	11	ALLAINVILLE	A6	-	VILLEFRANCHE-LIMAS	61,10	94,20	151,30	199,90	34,20
A10	11	ALLAINVILLE	A6	31.2	VILLEFRANCHE-VILLE	57,60	89,20	143,70	189,10	32,50
A10	11	ALLAINVILLE	A19	2	VILLENEUVE-DONDAGRE	29,40	45,10	74,80	94,20	15,40
A10	11	ALLAINVILLE	A40	6	VIRIAT	56,30	87,30	140,40	185,60	32,30
A10	11	ALLAINVILLE	A40	-	VIRY	73,20	114,90	183,40	243,70	42,30
A10	11	ALLAINVILLE	A4	30	VOIE SACREE	54,00	83,50	133,80	174,60	30,00
A10	11	ALLAINVILLE	A5	19	VULAINES	33,90	51,10	84,40	107,80	17,60
A10	11	ALLAINVILLE	A89	26	VULCANIA-BROMONT	39,60	62,10	95,00	128,50	23,40
A42	8	AMBERIEU EN BUGEY	A10	11	ALLAINVILLE	60,50	93,30	150,10	198,50	34,20
A42	8	AMBERIEU EN BUGEY	A10	13	ARTENAY	56,40	86,10	138,30	185,30	31,70
A42	8	AMBERIEU EN BUGEY	A19	6	AUXY	42,00	65,10	103,70	139,00	24,60
A42	8	AMBERIEU EN BUGEY	A85	11	BLERE	73,20	112,90	180,10	237,80	41,90
A42	8	AMBERIEU EN BUGEY	A10	17	BLOIS	63,30	97,00	155,40	206,90	35,80
A42	8	AMBERIEU EN BUGEY	A71	7	BOURGES	70,10	107,60	172,70	229,60	39,90
A42	8	AMBERIEU EN BUGEY	A10	18	CHATEAU-RENAULT	66,20	101,10	161,00	215,60	37,80
A42	8	AMBERIEU EN BUGEY	A19	7	ESCRENNES	46,40	71,60	115,90	154,10	26,90
A42	8	AMBERIEU EN BUGEY	A85	10	ESVRES	74,50	115,10	183,90	242,00	42,40
A42	8	AMBERIEU EN BUGEY	A19	5	FONTENAY SUR LOING	38,40	58,30	91,30	124,40	22,40
A42	8	AMBERIEU EN BUGEY	A10	13.1	GIDY	56,80	86,80	139,10	186,30	31,90
A42	8	AMBERIEU EN BUGEY	A19	-	GONDREVILLE LA FRANCHE NORD	40,10	61,30	95,40	128,50	22,90
A42	8	AMBERIEU EN BUGEY	A19	-	GONDREVILLE LA FRANCHE SUD	44,60	68,00	106,10	142,60	25,60
A42	8	AMBERIEU EN BUGEY	A10	12	JANVILLE (ALLAINES)	57,50	88,00	140,80	188,70	32,50
A42	8	AMBERIEU EN BUGEY	A71	3	LAMOTTE BEUVRON	62,00	94,80	151,80	202,80	35,20
A42	8	AMBERIEU EN BUGEY	A10	16	MER	61,90	93,80	150,10	200,30	35,00
A42	8	AMBERIEU EN BUGEY	A10	15	MEUNG	59,80	91,20	144,80	194,40	33,70
A42	8	AMBERIEU EN BUGEY	A71	2	OLIVET	58,60	89,50	143,30	190,80	33,20
A42	8	AMBERIEU EN BUGEY	A71	1	ORLEANS CENTRE	57,90	88,60	141,50	188,40	32,60
A42	8	AMBERIEU EN BUGEY	A10	14	ORLEANS NORD	57,10	87,20	139,50	186,70	32,20
A42	8	AMBERIEU EN BUGEY	A10	-	PARIS (LA FOLIE BESSIN)	65,70	99,60	161,60	215,30	37,40
A42	8	AMBERIEU EN BUGEY	A85	14	ROMORANTIN	67,60	104,10	165,40	220,50	38,10
A42	8	AMBERIEU EN BUGEY	A85	12	SAINT AIGNAN SUR CHER	70,30	108,50	172,00	230,10	39,70
A42	8	AMBERIEU EN BUGEY	A19	4	SAINT HILAIRE LES ANDRESIS	33,40	51,80	80,90	111,80	20,10
A42	8	AMBERIEU EN BUGEY	A71	4	SALBRIS	63,60	97,80	156,20	209,10	36,00
A42	8	AMBERIEU EN BUGEY	A19	3	SAVIGNY SUR CLAIRIS	32,40	50,20	78,20	108,40	19,60
A42	8	AMBERIEU EN BUGEY	A85	13	SELLES SUR CHER	69,40	106,90	169,40	226,20	39,10
A42	8	AMBERIEU EN BUGEY	A10	-	TOURS CENTRE (MONNAIE)	70,80	107,60	170,50	228,40	40,30
A42	8	AMBERIEU EN BUGEY	A85	-	VEIGNE	75,90	117,50	188,00	247,90	43,20
A42	8	AMBERIEU EN BUGEY	A71	6	VIERZON EST	66,50	101,40	163,50	217,30	37,80
A42	8	AMBERIEU EN BUGEY	A71	5	VIERZON NORD	65,90	101,00	162,90	216,90	37,20
A11	20	ANCENIS	A11	20	ANGERS	5,20	8,90	14,40	16,80	3,20
A11	20	ANCENIS	A11	20	NANTES	3,60	6,10	8,40	11,10	2,20
A11	20	ANGERS	A11	20	ANCENIS	5,20	8,90	14,40	16,80	3,20
A11	19	ANGERS	A11	19	BEAUPREAU-SAINT GERMAIN	1,80	3,30	4,80	5,40	1,10
A11	-	ANGERS	A11	-	NANTES	10,30	16,00	24,50	32,90	6,10
A11	18	ANGERS	A11	18	SAINT JEAN DE LINIERES	0,60	0,90	1,20	1,80	0,30
A11	-	ANGERS (CORZE)	A11	1	ABLIS	28,20	42,30	65,90	87,00	17,00
A11	-	ANGERS (CORZE)	A28	18	ALENCON NORD	15,80	24,40	36,50	47,80	9,30
A11	-	ANGERS (CORZE)	A28	19	ALENCON SUD	15,30	23,30	34,20	44,20	9,20
A11	-	ANGERS (CORZE)	A28	23	AUVOURS (LE MANS ZI SUD)	12,80	19,60	27,90	35,20	7,70
A11	-	ANGERS (CORZE)	A85	1	BEAUFORT EN VALLEE	4,10	6,30	8,10	11,00	2,40
A11	-	ANGERS (CORZE)	A28	21	BEAUMONT SUR SARTHE	13,40	20,30	29,60	36,20	8,10
A11	-	ANGERS (CORZE)	A85	5	BOURGUEIL	8,70	12,40	19,10	24,90	5,20
A11	-	ANGERS (CORZE)	A11	4	BROU	18,60	28,90	43,70	55,90	10,90
A11	-	ANGERS (CORZE)	A11	2	CHARTRES EST	25,90	38,50	59,30	75,90	15,10
A11	-	ANGERS (CORZE)	A11	3	CHARTRES-THIVARS	23,90	35,00	53,20	68,70	13,90
A11	-	ANGERS (CORZE)	A28	26	CHATEAU DU LOIR (MONTABON)	16,80	24,90	38,30	47,90	10,00
A11	-	ANGERS (CORZE)	A11	6	CONNERRE	14,00	22,30	32,80	40,30	8,50
A11	-	ANGERS (CORZE)	A28	25	ECOMMOY	14,70	22,30	34,40	41,40	8,90
A11	-	ANGERS (CORZE)	A81	2	EVRON	16,80	24,50	38,10	47,10	9,80
A11	-	ANGERS (CORZE)	A11	3.1	ILLIERS COMBRAY	21,50	31,90	50,40	62,80	12,60
A11	-	ANGERS (CORZE)	A11	5	LA FERTE BERNARD	15,50	23,50	37,20	44,70	9,20
A11	-	ANGERS (CORZE)	A81	3	LAVAL EST	18,80	27,80	42,90	53,50	11,10
A11	-	ANGERS (CORZE)	A81	4	LAVAL OUEST	19,00	30,10	45,70	57,80	11,30
A11	-	ANGERS (CORZE)	A11	8	LE MANS CENTRE UNIVERSITE	10,20	15,40	22,80	28,10	5,90
A11	-	ANGERS (CORZE)	A11	7	LE MANS ZI NORD	10,90	17,40	25,00	30,60	6,40
A11	-	ANGERS (CORZE)	A85	2	LONGUE-JUMELLES	5,10	7,50	10,90	14,00	3,00
A11	-	ANGERS (CORZE)	A28	24	PARIGNE-L'EVEQUE	13,30	20,20	29,50	36,10	8,00
A11	-	ANGERS (CORZE)	A10	-	PARIS (LA FOLIE BESSIN)	32,90	50,40	77,70	99,50	20,10
A11	-	ANGERS (CORZE)	A85	-	RESTIGNE	12,50	18,30	26,80	36,30	7,40
A11	-	ANGERS (CORZE)	A85	3	SAUMUR (VIVY)	6,50	10,00	15,50	19,70	4,00
A11	-	ANGERS (CORZE)	A28	20	SILLE LE GUILLAUME / MAMERS	14,30	21,60	31,80	39,70	8,60
A11	-	ANGERS (CORZE)	A81	1	SILLE LE GUILLAUME / SABLE	14,20	21,10	31,30	39,20	8,50
A11	-	ANGERS (CORZE)	A28	-	TOURS CENTRE (SAINT CHRISTOPHE)	21,40	33,30	52,30	66,10	12,70
