A28	18	ALENCON NORD	A11	4	BROU	12,00	18,40	30,70	40,30	7,30
A28	18	ALENCON NORD	A11	2	CHARTRES EST	17,10	27,60	43,10	57,00	10,50
A28	18	ALENCON NORD	A11	3	CHARTRES-THIVARS	16,10	25,10	39,50	50,70	9,80
A28	18	ALENCON NORD	A28	26	CHATEAU DU LOIR (MONTABON)	8,80	12,80	22,70	26,40	5,50
A28	18	ALENCON NORD	A11	6	CONNERRE	7,00	11,10	17,70	20,60	4,30
A28	18	ALENCON NORD	A11	11	DURTAL	9,90	15,40	23,50	32,60	5,90
A28	18	ALENCON NORD	A28	25	ECOMMOY	6,90	10,70	17,30	20,00	4,40
A28	18	ALENCON NORD	A81	2	EVRON	10,00	16,00	25,40	34,70	6,00
A28	18	ALENCON NORD	A28	16	GACE	8,90	15,10	20,60	27,50	5,50
A28	18	ALENCON NORD	A11	3.1	ILLIERS COMBRAY	14,10	21,80	34,70	45,60	8,50
A28	18	ALENCON NORD	A11	5	LA FERTE BERNARD	9,00	15,00	22,70	30,60	5,30
A28	18	ALENCON NORD	A81	3	LAVAL EST	12,20	19,10	29,60	41,10	7,40
A28	18	ALENCON NORD	A81	4	LAVAL OUEST	13,00	20,70	33,50	44,20	8,10
A28	18	ALENCON NORD	A11	8	LE MANS CENTRE UNIVERSITE	5,30	8,20	12,50	18,40	3,20
A28	18	ALENCON NORD	A11	9	LE MANS SUD	6,30	9,80	14,80	21,60	3,80
A28	18	ALENCON NORD	A11	7	LE MANS ZI NORD	4,10	6,90	10,90	12,10	2,60
A28	18	ALENCON NORD	A85	2	LONGUE-JUMELLES	15,10	23,40	33,60	45,90	9,20
A28	18	ALENCON NORD	A28	15	ORBEC	13,30	22,00	31,90	43,10	8,20
A28	18	ALENCON NORD	A28	24	PARIGNE-L'EVEQUE	5,20	8,20	13,90	18,40	3,60
A28	18	ALENCON NORD	A10	-	PARIS (LA FOLIE BESSIN)	24,10	38,30	58,90	78,80	14,90
A28	18	ALENCON NORD	A85	-	RESTIGNE	21,30	32,70	47,70	65,80	13,00
A28	18	ALENCON NORD	A28	-	ROUMOIS	27,80	45,90	63,80	86,70	16,70
A28	18	ALENCON NORD	A11	10	SABLE-LA FLECHE	9,10	13,70	20,70	29,90	5,30
A28	18	ALENCON NORD	A85	3	SAUMUR (VIVY)	16,30	25,50	37,80	51,40	10,00
A28	18	ALENCON NORD	A88	16	SEES	5,40	9,10	12,90	17,30	3,20
A28	18	ALENCON NORD	A11	12	SEICHES	12,30	18,70	27,50	38,40	7,10
A28	18	ALENCON NORD	A28	20	SILLE LE GUILLAUME / MAMERS	1,20	2,00	2,70	4,20	0,80
A28	18	ALENCON NORD	A81	1	SILLE LE GUILLAUME / SABLE	7,00	12,10	20,10	27,20	4,50
A28	18	ALENCON NORD	A28	-	TOURS CENTRE (SAINT CHRISTOPHE)	13,90	21,40	33,90	45,90	8,60
A28	18	ALENCON NORD	A81	-	VITRE (LA GRAVELLE)	14,90	24,70	38,10	52,00	9,50
A28	19	ALENCON SUD	A11	1	ABLIS	19,60	30,50	47,80	65,00	12,20
A28	19	ALENCON SUD	A28	18	ALENCON NORD	0,50	1,00	1,30	1,80	0,40
A28	19	ALENCON SUD	A11	-	ANGERS (CORZE)	13,90	21,40	31,40	40,80	8,50
A28	19	ALENCON SUD	A88	-	ARGENTAN	9,70	16,90	24,60	32,70	5,80
A28	19	ALENCON SUD	A28	23	AUVOURS (LE MANS ZI SUD)	4,40	7,40	10,50	14,10	2,80
A28	19	ALENCON SUD	A85	1	BEAUFORT EN VALLEE	13,60	21,50	29,40	40,10	8,50
A28	19	ALENCON SUD	A28	21	BEAUMONT SUR SARTHE	1,70	2,20	3,40	4,90	1,00
A28	19	ALENCON SUD	A28	14	BERNAY	17,90	29,00	43,70	58,80	11,10
A28	19	ALENCON SUD	A85	5	BOURGUEIL	17,70	27,10	39,40	52,50	11,00
A28	19	ALENCON SUD	A28	13	BRIONNE	21,90	36,10	50,50	68,20	13,80
A28	19	ALENCON SUD	A11	4	BROU	11,30	17,50	29,70	38,50	6,80
A28	19	ALENCON SUD	A11	2	CHARTRES EST	16,60	26,80	42,70	55,50	10,00
A28	19	ALENCON SUD	A11	3	CHARTRES-THIVARS	15,20	24,20	37,70	49,60	9,50
A28	19	ALENCON SUD	A28	26	CHATEAU DU LOIR (MONTABON)	8,30	11,10	19,80	22,00	5,00
A28	19	ALENCON SUD	A11	6	CONNERRE	6,50	10,10	14,90	19,90	3,80
A28	19	ALENCON SUD	A11	11	DURTAL	9,30	14,60	21,70	29,20	5,80
A28	19	ALENCON SUD	A28	25	ECOMMOY	6,50	9,60	16,20	18,50	4,00
A28	19	ALENCON SUD	A81	2	EVRON	9,10	15,30	24,30	31,40	5,60
A28	19	ALENCON SUD	A28	16	GACE	9,50	16,20	22,00	29,60	6,00
A28	19	ALENCON SUD	A11	3.1	ILLIERS COMBRAY	13,40	20,70	33,70	43,50	8,10
A28	19	ALENCON SUD	A11	5	LA FERTE BERNARD	8,00	14,10	21,70	29,10	5,00
A28	19	ALENCON SUD	A81	3	LAVAL EST	11,90	18,10	29,00	38,90	7,20
A28	19	ALENCON SUD	A81	4	LAVAL OUEST	12,70	19,70	32,60	41,10	7,90
A28	19	ALENCON SUD	A11	8	LE MANS CENTRE UNIVERSITE	4,70	7,40	10,70	15,00	3,10
A28	19	ALENCON SUD	A11	9	LE MANS SUD	5,70	9,00	13,00	18,20	3,70
A28	19	ALENCON SUD	A11	7	LE MANS ZI NORD	3,60	5,90	8,10	11,50	2,10
A28	19	ALENCON SUD	A85	2	LONGUE-JUMELLES	14,50	22,60	31,80	42,50	9,10
A28	19	ALENCON SUD	A28	15	ORBEC	13,90	23,10	33,30	45,20	8,70
A28	19	ALENCON SUD	A28	24	PARIGNE-L'EVEQUE	4,50	7,60	11,40	14,20	3,20
A28	19	ALENCON SUD	A10	-	PARIS (LA FOLIE BESSIN)	23,90	37,10	58,40	77,40	14,80
A28	19	ALENCON SUD	A85	-	RESTIGNE	20,70	31,90	45,90	62,40	12,90
A28	19	ALENCON SUD	A28	-	ROUMOIS	28,40	47,00	65,20	88,80	17,20
A28	19	ALENCON SUD	A11	10	SABLE-LA FLECHE	8,50	12,90	18,90	26,50	5,20
A28	19	ALENCON SUD	A85	3	SAUMUR (VIVY)	15,70	24,70	36,00	48,00	9,90
A28	19	ALENCON SUD	A88	16	SEES	6,00	10,20	14,30	19,40	3,70
A28	19	ALENCON SUD	A11	12	SEICHES	11,70	17,90	25,70	35,00	7,00
A28	19	ALENCON SUD	A28	20	SILLE LE GUILLAUME / MAMERS	0,70	0,90	1,70	1,90	0,50
A28	19	ALENCON SUD	A81	1	SILLE LE GUILLAUME / SABLE	6,70	11,50	19,00	23,90	4,30
A28	19	ALENCON SUD	A28	-	TOURS CENTRE (SAINT CHRISTOPHE)	13,30	20,40	33,80	40,10	8,10
A28	19	ALENCON SUD	A81	-	VITRE (LA GRAVELLE)	14,60	23,90	36,10	49,60	9,10
A10	11	ALLAINVILLE	A42	8	AMBERIEU EN BUGEY	54,70	83,90	135,90	178,40	30,70
A10	11	ALLAINVILLE	A39	7.1	ARLAY	49,50	76,30	125,60	163,30	27,30
A10	11	ALLAINVILLE	A10	13	ARTENAY	3,70	6,10	11,20	12,20	2,60
A10	11	ALLAINVILLE	A6	19	AUXERRE NORD	29,40	44,60	74,60	93,60	15,20
A10	11	ALLAINVILLE	A6	20	AUXERRE SUD	29,40	44,60	74,60	93,60	15,20
A10	11	ALLAINVILLE	A19	6	AUXY	13,90	21,00	36,50	43,50	7,10
A10	11	ALLAINVILLE	A6	22	AVALLON	33,00	50,60	84,50	107,80	17,90
A10	11	ALLAINVILLE	A42	6	BALAN	55,60	85,70	138,40	181,40	31,30
A10	11	ALLAINVILLE	A4	-	BARRIERE DE MONTREUIL AUX LIONS	55,80	83,80	136,10	175,70	30,80
A10	11	ALLAINVILLE	A36	5	BAUME-LES-DAMES	52,30	80,70	131,30	172,40	29,40
A10	11	ALLAINVILLE	A4	-	BEAUMONT	56,10	85,10	138,60	178,40	31,10
A10	11	ALLAINVILLE	A6	24	BEAUNE NORD	40,80	62,80	103,30	132,80	22,40
A10	11	ALLAINVILLE	A6	24.1	BEAUNE SUD	42,00	64,30	105,70	136,50	23,00
A10	11	ALLAINVILLE	A39	10	BEAUPONT	52,50	81,10	132,70	173,70	29,60
A10	11	ALLAINVILLE	A39	8	BEAUREPAIRE	50,60	78,00	127,50	167,30	28,00
A10	11	ALLAINVILLE	A40	10	BELLEGARDE	61,20	94,50	152,50	201,40	34,60
A10	11	ALLAINVILLE	A6	30	BELLEVILLE SUR SAONE	50,70	77,90	126,20	165,10	28,00
A10	11	ALLAINVILLE	A391	-	BERSAILLIN	49,30	75,10	124,20	161,80	27,20
A10	11	ALLAINVILLE	A36	4.1	BESANCON EST	49,70	77,40	126,40	165,80	27,80
A10	11	ALLAINVILLE	A36	4	BESANCON NORD	49,70	76,30	124,90	163,10	27,40
A10	11	ALLAINVILLE	A36	3	BESANCON OUEST	49,70	75,90	124,40	162,10	27,30
A10	11	ALLAINVILLE	A42	-	BEYNOST	57,90	89,40	144,00	189,60	32,90
A10	11	ALLAINVILLE	A6	23	BIERRE-LES-SEMUR	35,00	53,00	88,60	113,50	18,80
A10	11	ALLAINVILLE	A85	11	BLERE	23,20	37,50	58,20	72,50	14,10
A10	11	ALLAINVILLE	A10	17	BLOIS	13,20	21,30	33,40	42,40	8,40
A10	11	ALLAINVILLE	A40	5	BOURG NORD	50,90	78,30	126,40	165,80	28,40
A10	11	ALLAINVILLE	A40	7	BOURG SUD	52,00	80,40	130,20	170,40	29,60
A10	11	ALLAINVILLE	A71	7	BOURGES	19,90	32,10	49,20	64,50	12,10
A10	11	ALLAINVILLE	A31	9	BULGNEVILLE	44,90	68,60	111,80	146,20	24,40
A10	11	ALLAINVILLE	A6	25	CHALON NORD	44,30	68,00	110,20	143,20	24,20
A10	11	ALLAINVILLE	A6	26	CHALON SUD	44,30	68,00	110,20	143,20	24,20
A10	11	ALLAINVILLE	A4	27	CHALONS - LA VEUVE	43,00	65,80	109,80	139,30	23,60
A10	11	ALLAINVILLE	A26	22	CHARMONT	36,00	55,00	91,20	117,00	19,30
A10	11	ALLAINVILLE	A10	18	CHATEAU-RENAULT	14,90	23,20	38,50	49,80	9,40
A10	11	ALLAINVILLE	A4	20	CHATEAU-THIERRY	51,40	77,60	126,80	164,80	28,30
A10	11	ALLAINVILLE	A31	10	CHATENOIS	45,20	69,30	113,30	147,90	25,00
A10	11	ALLAINVILLE	A5	16	CHATILLON-LABORDE	32,30	49,30	81,70	103,90	17,30
A10	11	ALLAINVILLE	A5	24	CHAUMONT-SEMOUTIERS	38,30	58,50	96,90	125,10	20,60
A10	11	ALLAINVILLE	A39	6	CHOISEY	46,30	71,10	116,40	151,60	25,50
A10	11	ALLAINVILLE	A71	-	CLERMONT	37,40	58,40	91,70	123,70	22,20
A10	11	ALLAINVILLE	A4	29.1	CLERMONT EN ARGONNE	46,90	71,90	117,60	151,10	26,30
A10	11	ALLAINVILLE	A31	11	COLOMBEY-LES-BELLES	47,80	72,90	119,20	156,70	26,10
A10	11	ALLAINVILLE	A71	12.1	COMBRONDE	32,80	51,30	80,20	107,50	19,50
A10	11	ALLAINVILLE	A6	17	COURTENAY	25,20	38,20	64,70	80,10	12,90
A10	11	ALLAINVILLE	A39	-	CRIMOLOIS	45,10	69,00	113,80	147,00	25,00
A10	11	ALLAINVILLE	A311	-	DIJON SUD	44,50	68,40	111,40	144,70	24,30
A10	11	ALLAINVILLE	A31	4	DIJON-ARC SUR TILLE	45,90	70,60	115,00	149,40	25,30
A10	11	ALLAINVILLE	A36	2	DOLE	46,30	71,10	116,40	151,60	25,50
A10	11	ALLAINVILLE	A4	21	DORMANS	49,00	74,20	121,60	156,90	27,00
A10	11	ALLAINVILLE	A89	22	EGLETONS	45,60	71,60	108,60	148,30	27,30
A10	11	ALLAINVILLE	A40	11	ELOISE / ANNECY	62,50	96,70	155,60	205,90	35,50
A10	11	ALLAINVILLE	A4	23	EPERNAY	46,30	70,00	115,90	148,50	25,10
A10	11	ALLAINVILLE	A19	7	ESCRENNES	10,20	15,80	25,60	30,90	5,30
A10	11	ALLAINVILLE	A85	10	ESVRES	24,20	39,70	61,60	78,20	14,90
A10	11	ALLAINVILLE	A40	2	FEILLENS	48,40	75,00	122,00	159,60	27,10
A10	11	ALLAINVILLE	A6	-	FLEURY-EN-BIERE	30,80	47,20	78,20	98,50	16,20
A10	11	ALLAINVILLE	A6	15	FONTAINEBLEAU	28,50	43,30	72,80	90,50	14,80
A10	11	ALLAINVILLE	A19	5	FONTENAY SUR LOING	16,90	26,90	47,50	56,50	9,00
A10	11	ALLAINVILLE	A71	9	FORET DE TRONCAIS	25,60	41,10	63,20	83,80	15,70
A10	11	ALLAINVILLE	A5	17	FORGES	30,10	45,40	75,80	95,90	15,50
A10	11	ALLAINVILLE	A4	32	FRESNES EN WOEVRE	51,20	78,60	128,40	165,20	28,70
A10	11	ALLAINVILLE	A719	-	GANNAT	32,50	51,20	79,20	106,90	19,50
A10	11	ALLAINVILLE	A36	2.1	GENDREY	47,30	72,90	119,60	156,40	26,40
A10	11	ALLAINVILLE	A71	14	GERZAT	34,10	54,00	83,20	110,80	20,60
A10	11	ALLAINVILLE	A19	-	GONDREVILLE LA FRANCHE NORD	16,40	24,40	43,70	52,80	8,60
A10	11	ALLAINVILLE	A19	-	GONDREVILLE LA FRANCHE SUD	20,50	30,50	53,60	66,20	11,10
A10	11	ALLAINVILLE	A404	-	GROISSIAT	58,30	90,00	145,90	192,00	33,10
A10	11	ALLAINVILLE	A31	-	GYE	49,90	75,80	123,10	161,70	27,20
A10	11	ALLAINVILLE	A10	12	JANVILLE (ALLAINES)	2,60	3,80	6,60	9,00	1,70
A10	11	ALLAINVILLE	A4	33	JARNY	52,70	81,30	131,00	167,00	29,80
A10	11	ALLAINVILLE	A6	18	JOIGNY	26,70	40,40	68,00	84,70	13,70
A10	11	ALLAINVILLE	A36	6	L'ISLE-SUR-LE-DOUBS	53,80	82,70	134,50	176,60	30,10
A10	11	ALLAINVILLE	A432	-	LA BOISSE	59,30	91,50	147,80	194,70	33,70
A10	11	ALLAINVILLE	A42	5.1	LA BOISSE - MONTLUEL	57,10	87,70	139,50	183,10	32,30
A10	11	ALLAINVILLE	A432	-	LA COTIERE	57,80	88,70	143,40	187,10	32,80
A10	11	ALLAINVILLE	A404	9	LA CROIX-CHALON	56,60	87,50	141,90	186,80	32,10
A10	11	ALLAINVILLE	A71	3	LAMOTTE BEUVRON	12,00	19,20	29,20	38,50	7,60
A10	11	ALLAINVILLE	A31	7	LANGRES NORD	40,30	61,00	99,60	129,70	21,80
A10	11	ALLAINVILLE	A31	6	LANGRES SUD	41,00	62,30	102,10	132,20	22,40
A10	11	ALLAINVILLE	A39	9	LE MIROIR	51,60	79,30	129,80	169,50	28,80
A10	11	ALLAINVILLE	A5	-	LES EPRUNES	33,30	51,30	85,20	109,20	18,10
A10	11	ALLAINVILLE	A6	28	MACON NORD	48,30	74,30	120,20	156,90	26,70
A10	11	ALLAINVILLE	A6	29	MACON SUD	49,20	75,70	122,40	159,90	27,20
A10	11	ALLAINVILLE	A5	22	MAGNANT	35,30	53,60	88,50	114,10	18,80
A10	11	ALLAINVILLE	A89	27	MANZAT	34,10	54,20	83,10	111,20	20,60
A10	11	ALLAINVILLE	A5	18	MAROLLES-SUR-SEINE	30,10	45,40	75,80	95,90	15,50
A10	11	ALLAINVILLE	A10	16	MER	11,50	17,60	27,80	36,40	7,50
A10	11	ALLAINVILLE	A10	15	MEUNG	8,30	12,90	21,90	29,20	5,20
A10	11	ALLAINVILLE	A26	18	MONT CHOISY	41,00	63,10	105,10	134,50	22,60
A10	11	ALLAINVILLE	A31	8	MONTIGNY-LE-ROI	41,90	63,40	104,30	135,90	22,80
A10	11	ALLAINVILLE	A71	10	MONTLUCON	27,80	44,50	68,10	91,20	16,80
A10	11	ALLAINVILLE	A71	11	MONTMARAULT	29,10	46,40	72,20	96,70	17,50
A10	11	ALLAINVILLE	A79	-	MONTMARAULT-EST	29,10	46,40	72,20	96,70	17,50
A10	11	ALLAINVILLE	A4	19	MONTREUIL AUX LIONS	53,80	80,70	131,20	168,10	29,40
A10	11	ALLAINVILLE	A6	16	NEMOURS	28,50	43,30	72,80	90,50	14,80
A10	11	ALLAINVILLE	A6	21	NITRY	31,30	47,70	79,40	101,30	16,50
A10	11	ALLAINVILLE	A31	1	NUITS-SAINT-GEORGES	42,80	65,80	108,10	139,90	23,50
A10	11	ALLAINVILLE	A71	2	OLIVET	8,00	13,20	19,50	26,20	5,10
A10	11	ALLAINVILLE	A71	1	ORLEANS CENTRE	7,00	10,90	17,30	23,40	4,30
A10	11	ALLAINVILLE	A10	14	ORLEANS NORD	6,10	10,10	15,20	20,70	3,70
A10	11	ALLAINVILLE	A26	-	ORMES	47,60	72,20	118,60	153,20	25,60
A10	11	ALLAINVILLE	A10	-	PARIS (LA FOLIE BESSIN)	3,90	5,90	9,20	12,40	2,40
A10	11	ALLAINVILLE	A42	7	PEROUGES	55,60	85,70	138,40	181,40	31,30
A10	11	ALLAINVILLE	A42	9	PONT D'AIN	53,30	82,50	134,40	175,80	30,20
A10	11	ALLAINVILLE	A6	-	POUILLY-EN-AUXOIS	38,30	58,80	96,70	125,50	20,60
A10	11	ALLAINVILLE	A4	-	REIMS - TAISSY	46,50	70,50	116,90	149,70	25,20
A10	11	ALLAINVILLE	A4	22	REIMS - TINQUEUX	48,10	72,90	119,20	154,10	26,20
A10	11	ALLAINVILLE	A40	3	REPLONGES	48,40	75,00	122,00	159,60	27,10
A10	11	ALLAINVILLE	A71	13	RIOM	33,90	53,90	82,90	110,60	20,40
A10	11	ALLAINVILLE	A31	8.1	ROBECOURT	43,40	66,60	108,70	141,80	23,80
A10	11	ALLAINVILLE	A85	14	ROMORANTIN	17,50	27,80	41,50	56,20	10,70
A10	11	ALLAINVILLE	A85	12	SAINT AIGNAN SUR CHER	20,20	32,20	50,70	65,20	12,30
A10	11	ALLAINVILLE	A71	8	SAINT AMAND	23,40	37,50	57,30	75,80	14,10
A10	11	ALLAINVILLE	A19	1	SAINT DENIS-LES-SENS	27,30	41,60	69,60	86,60	14,10
A10	11	ALLAINVILLE	A4	28	SAINT ETIENNE AU TEMPLE	43,00	66,10	110,20	142,00	23,90
A10	11	ALLAINVILLE	A40	4	SAINT GENIS	52,50	81,00	129,60	169,40	29,30
A10	11	ALLAINVILLE	A5	15	SAINT GERMAIN-LAXIS	32,30	49,30	81,70	103,90	17,30
A10	11	ALLAINVILLE	A26	17	SAINT GIBRIEN	41,80	64,20	106,70	137,10	23,00
A10	11	ALLAINVILLE	A19	4	SAINT HILAIRE LES ANDRESIS	21,80	32,80	56,70	68,40	11,20
A10	11	ALLAINVILLE	A40	8	SAINT MARTIN-DU-FRESNE	56,40	87,40	140,40	185,20	32,10
A10	11	ALLAINVILLE	A36	-	SAINT MAURICE	58,00	89,30	145,90	192,70	32,90
A10	11	ALLAINVILLE	A5	21	SAINT THIBAULT	32,80	50,00	83,70	106,90	17,70
A10	11	ALLAINVILLE	A4	29	SAINTE MENEHOULD	45,10	69,60	115,50	148,90	25,40
A10	11	ALLAINVILLE	A71	4	SALBRIS	13,60	21,30	34,60	45,60	8,70
A10	11	ALLAINVILLE	A19	3	SAVIGNY SUR CLAIRIS	22,50	33,70	57,80	69,50	11,40
A10	11	ALLAINVILLE	A85	13	SELLES SUR CHER	19,30	30,20	46,60	62,00	11,60
A10	11	ALLAINVILLE	A36	1	SEURRE	44,00	67,70	110,10	143,30	24,10
A10	11	ALLAINVILLE	A39	5	SOIRANS	45,50	70,40	114,70	148,10	25,40
A10	11	ALLAINVILLE	A26	20	SOMMESOUS	39,10	60,00	99,60	127,70	21,20
A10	11	ALLAINVILLE	A89	-	ST GERMAIN LES VERGNES	50,70	79,80	120,00	164,00	30,60
A10	11	ALLAINVILLE	A89	25	ST JULIEN / SANCY	38,40	61,10	93,40	125,00	23,30
A10	11	ALLAINVILLE	A40	9	SYLANS	57,00	88,30	142,00	187,20	32,40
A10	11	ALLAINVILLE	A26	23	THENNELIERES	34,00	51,90	85,10	108,80	18,40
A10	11	ALLAINVILLE	A31	5	TIL CHATEL	43,30	65,50	108,50	141,50	23,60
A10	11	ALLAINVILLE	A5	20	TORVILLIERS	32,30	49,30	82,00	104,20	17,30
A10	11	ALLAINVILLE	A6	27	TOURNUS	45,70	70,30	114,50	148,40	25,30
A10	11	ALLAINVILLE	A10	-	TOURS CENTRE (MONNAIE)	19,40	30,40	47,10	62,30	12,40
A10	11	ALLAINVILLE	A89	21	TULLE EST	48,20	75,90	114,30	153,50	28,80
A10	11	ALLAINVILLE	A89	20	TULLE NORD	48,90	76,90	115,10	158,20	29,10
A10	11	ALLAINVILLE	A6	14	URY	29,30	44,30	74,10	92,50	15,30
A10	11	ALLAINVILLE	A89	24	USSEL EST	41,00	65,30	99,40	133,80	24,50
A10	11	ALLAINVILLE	A89	23	USSEL OUEST	43,00	67,90	103,60	140,20	25,80
A10	11	ALLAINVILLE	A406	-	VAL DE SAONE	55,00	83,20	136,40	179,00	30,50
A10	11	ALLAINVILLE	A26	21	VALLEE DE L'AUBE	37,10	56,90	94,20	120,80	20,10
A10	11	ALLAINVILLE	A26	19	VATRY	39,70	60,50	99,70	129,10	21,40
A10	11	ALLAINVILLE	A85	-	VEIGNE	25,70	42,20	66,30	82,70	15,80
A10	11	ALLAINVILLE	A4	31	VERDUN	51,20	78,60	128,40	165,20	28,70
A10	11	ALLAINVILLE	A71	6	VIERZON EST	15,90	25,50	40,80	52,60	10,00
A10	11	ALLAINVILLE	A71	5	VIERZON NORD	15,60	25,40	39,00	51,50	9,90
A10	11	ALLAINVILLE	A5	23	VILLE SOUS LA FERTE	36,70	56,10	93,30	119,80	19,70
A10	11	ALLAINVILLE	A6	31.1	VILLEFRANCHE NORD	51,60	78,70	129,30	168,90	28,90
A10	11	ALLAINVILLE	A6	-	VILLEFRANCHE-LIMAS	55,30	84,70	136,90	179,70	30,70
